AR, HONDA,11
AG, HONDA,11
BC, HONDA,6
BH, HONDA,8
BN, HONDA,4
BT, HONDA,4
BR, HONDA,6
BV, HONDA,18
B, HONDA,138
BZ, HONDA,5
CL, HONDA,4
CS, HONDA,3
CJ, HONDA,10
CT, HONDA,20
CV, HONDA,5
DB, HONDA,9
DJ, HONDA,8
GL, HONDA,12
GR, HONDA,4
GJ, HONDA,6
HR, HONDA,8
HD, HONDA,8
IL, HONDA,3
IS, HONDA,17
IF, HONDA,24
MM, HONDA,5
MH, HONDA,1
MS, HONDA,6
NT, HONDA,9
OT, HONDA,4
PH, HONDA,17
SJ, HONDA,6
SM, HONDA,3
SB, HONDA,9
SV, HONDA,12
TR, HONDA,4
TM, HONDA,20
TL, HONDA,5
VS, HONDA,6
VL, HONDA,1
VN, HONDA,7
AB, HUMMER,0
AR, HUMMER,0
AG, HUMMER,0
BC, HUMMER,0
BH, HUMMER,0
BN, HUMMER,0
BT, HUMMER,0
BR, HUMMER,0
BV, HUMMER,0
B, HUMMER,0
BZ, HUMMER,0
CL, HUMMER,0
CS, HUMMER,0
CJ, HUMMER,0
CT, HUMMER,0
CV, HUMMER,0
DB, HUMMER,0
DJ, HUMMER,0
GL, HUMMER,0
GR, HUMMER,0
GJ, HUMMER,0
HR, HUMMER,0
HD, HUMMER,0
IL, HUMMER,0
IS, HUMMER,0
IF, HUMMER,0
MM, HUMMER,0
MH, HUMMER,0
MS, HUMMER,1
NT, HUMMER,0
OT, HUMMER,0
PH, HUMMER,0
SJ, HUMMER,0
SM, HUMMER,1
SB, HUMMER,0
SV, HUMMER,0
TR, HUMMER,0
TM, HUMMER,0
TL, HUMMER,0
VS, HUMMER,0
VL, HUMMER,0
VN, HUMMER,0
AB, HYUNDAI,27
AR, HYUNDAI,36
AG, HYUNDAI,26
BC, HYUNDAI,48
BH, HYUNDAI,54
BN, HYUNDAI,13
BT, HYUNDAI,24
BR, HYUNDAI,22
BV, HYUNDAI,62
B, HYUNDAI,422
BZ, HYUNDAI,31
CL, HYUNDAI,19
CS, HYUNDAI,16
CJ, HYUNDAI,73
CT, HYUNDAI,76
CV, HYUNDAI,17
DB, HYUNDAI,41
DJ, HYUNDAI,35
GL, HYUNDAI,41
GR, HYUNDAI,29
GJ, HYUNDAI,20
HR, HYUNDAI,32
HD, HYUNDAI,30
IL, HYUNDAI,20
IS, HYUNDAI,68
IF, HYUNDAI,85
MM, HYUNDAI,40
MH, HYUNDAI,12
MS, HYUNDAI,45
NT, HYUNDAI,30
OT, HYUNDAI,23
PH, HYUNDAI,62
SJ, HYUNDAI,39
SM, HYUNDAI,12
SB, HYUNDAI,56
SV, HYUNDAI,38
TR, HYUNDAI,10
TM, HYUNDAI,58
TL, HYUNDAI,16
VS, HYUNDAI,21
VL, HYUNDAI,17
VN, HYUNDAI,21
AB, HYUNDAY,0
AR, HYUNDAY,0
AG, HYUNDAY,0
BC, HYUNDAY,1
BH, HYUNDAY,0
BN, HYUNDAY,0
BT, HYUNDAY,0
BR, HYUNDAY,0
BV, HYUNDAY,0
B, HYUNDAY,0
BZ, HYUNDAY,0
CL, HYUNDAY,0
CS, HYUNDAY,0
CJ, HYUNDAY,0
CT, HYUNDAY,0
CV, HYUNDAY,0
DB, HYUNDAY,0
DJ, HYUNDAY,0
GL, HYUNDAY,0
GR, HYUNDAY,0
GJ, HYUNDAY,0
HR, HYUNDAY,0
HD, HYUNDAY,0
IL, HYUNDAY,0
IS, HYUNDAY,0
IF, HYUNDAY,0
MM, HYUNDAY,0
MH, HYUNDAY,0
MS, HYUNDAY,0
NT, HYUNDAY,0
OT, HYUNDAY,0
PH, HYUNDAY,0
SJ, HYUNDAY,0
SM, HYUNDAY,0
SB, HYUNDAY,0
SV, HYUNDAY,0
TR, HYUNDAY,0
TM, HYUNDAY,0
TL, HYUNDAY,0
VS, HYUNDAY,0
VL, HYUNDAY,0
VN, HYUNDAY,0
AB, IMS,0
AR, IMS,1
AG, IMS,0
BC, IMS,0
BH, IMS,0
BN, IMS,0
BT, IMS,0
BR, IMS,0
BV, IMS,0
B, IMS,0
BZ, IMS,0
CL, IMS,0
CS, IMS,0
CJ, IMS,0
CT, IMS,0
CV, IMS,0
DB, IMS,0
DJ, IMS,0
GL, IMS,0
GR, IMS,0
GJ, IMS,0
HR, IMS,0
HD, IMS,0
IL, IMS,0
IS, IMS,0
IF, IMS,0
MM, IMS,0
MH, IMS,0
MS, IMS,0
NT, IMS,0
OT, IMS,0
PH, IMS,0
SJ, IMS,0
SM, IMS,0
SB, IMS,0
SV, IMS,0
TR, IMS,0
TM, IMS,0
TL, IMS,0
VS, IMS,0
VL, IMS,0
VN, IMS,0
AB, INFINITI,0
AR, INFINITI,0
AG, INFINITI,0
BC, INFINITI,0
BH, INFINITI,0
BN, INFINITI,0
BT, INFINITI,0
BR, INFINITI,1
BV, INFINITI,2
B, INFINITI,6
BZ, INFINITI,0
CL, INFINITI,0
CS, INFINITI,0
CJ, INFINITI,1
CT, INFINITI,1
CV, INFINITI,1
DB, INFINITI,0
DJ, INFINITI,0
GL, INFINITI,0
GR, INFINITI,1
GJ, INFINITI,0
HR, INFINITI,1
HD, INFINITI,1
IL, INFINITI,0
IS, INFINITI,0
IF, INFINITI,1
MM, INFINITI,0
MH, INFINITI,0
MS, INFINITI,1
NT, INFINITI,0
OT, INFINITI,0
PH, INFINITI,1
SJ, INFINITI,0
SM, INFINITI,0
SB, INFINITI,0
SV, INFINITI,0
TR, INFINITI,0
TM, INFINITI,2
TL, INFINITI,2
VS, INFINITI,0
VL, INFINITI,0
VN, INFINITI,1
AB, ISUZU,1
AR, ISUZU,0
AG, ISUZU,0
BC, ISUZU,1
BH, ISUZU,0
BN, ISUZU,0
BT, ISUZU,0
BR, ISUZU,0
BV, ISUZU,0
B, ISUZU,0
BZ, ISUZU,0
CL, ISUZU,0
CS, ISUZU,0
CJ, ISUZU,0
CT, ISUZU,0
CV, ISUZU,0
DB, ISUZU,0
DJ, ISUZU,0
GL, ISUZU,0
GR, ISUZU,0
GJ, ISUZU,0
HR, ISUZU,0
HD, ISUZU,0
IL, ISUZU,0
IS, ISUZU,0
IF, ISUZU,0
MM, ISUZU,0
MH, ISUZU,0
MS, ISUZU,0
NT, ISUZU,0
OT, ISUZU,0
PH, ISUZU,0
SJ, ISUZU,0
SM, ISUZU,0
SB, ISUZU,0
SV, ISUZU,0
TR, ISUZU,0
TM, ISUZU,0
TL, ISUZU,0
VS, ISUZU,0
VL, ISUZU,0
VN, ISUZU,0
AB, IVECO,0
AR, IVECO,0
AG, IVECO,1
BC, IVECO,0
BH, IVECO,0
BN, IVECO,0
BT, IVECO,0
BR, IVECO,0
BV, IVECO,0
B, IVECO,0
BZ, IVECO,0
CL, IVECO,0
CS, IVECO,0
CJ, IVECO,0
CT, IVECO,1
CV, IVECO,0
DB, IVECO,1
DJ, IVECO,0
GL, IVECO,0
GR, IVECO,0
GJ, IVECO,0
HR, IVECO,0
HD, IVECO,0
IL, IVECO,0
IS, IVECO,0
IF, IVECO,1
MM, IVECO,0
MH, IVECO,0
MS, IVECO,0
NT, IVECO,1
OT, IVECO,0
PH, IVECO,0
SJ, IVECO,0
SM, IVECO,0
SB, IVECO,0
SV, IVECO,0
TR, IVECO,0
TM, IVECO,0
TL, IVECO,0
VS, IVECO,0
VL, IVECO,0
VN, IVECO,0
AB, JAGUAR,1
AR, JAGUAR,5
AG, JAGUAR,4
BC, JAGUAR,2
BH, JAGUAR,6
BN, JAGUAR,1
BT, JAGUAR,0
BR, JAGUAR,1
BV, JAGUAR,6
B, JAGUAR,22
BZ, JAGUAR,1
CL, JAGUAR,0
CS, JAGUAR,1
CJ, JAGUAR,1
CT, JAGUAR,10
CV, JAGUAR,1
DB, JAGUAR,0
DJ, JAGUAR,4
GL, JAGUAR,3
GR, JAGUAR,3
GJ, JAGUAR,1
HR, JAGUAR,1
HD, JAGUAR,2
IL, JAGUAR,0
IS, JAGUAR,3
IF, JAGUAR,6
MM, JAGUAR,2
MH, JAGUAR,3
MS, JAGUAR,0
NT, JAGUAR,1
OT, JAGUAR,0
PH, JAGUAR,5
SJ, JAGUAR,5
SM, JAGUAR,2
SB, JAGUAR,5
SV, JAGUAR,6
TR, JAGUAR,0
TM, JAGUAR,1
TL, JAGUAR,0
VS, JAGUAR,2
VL, JAGUAR,3
VN, JAGUAR,2
AB, JEEP,6
AR, JEEP,8
AG, JEEP,4
BC, JEEP,10
BH, JEEP,10
BN, JEEP,12
BT, JEEP,4
BR, JEEP,3
BV, JEEP,5
B, JEEP,51
BZ, JEEP,5
CL, JEEP,1
CS, JEEP,3
CJ, JEEP,64
CT, JEEP,9
CV, JEEP,5
DB, JEEP,2
DJ, JEEP,7
GL, JEEP,3
GR, JEEP,1
GJ, JEEP,4
HR, JEEP,9
HD, JEEP,9
IL, JEEP,1
IS, JEEP,2
IF, JEEP,9
MM, JEEP,17
MH, JEEP,1
MS, JEEP,5
NT, JEEP,4
OT, JEEP,1
PH, JEEP,10
SJ, JEEP,8
SM, JEEP,0
SB, JEEP,8
SV, JEEP,8
TR, JEEP,7
TM, JEEP,6
TL, JEEP,1
VS, JEEP,2
VL, JEEP,4
VN, JEEP,2
AB, KIA,12
AR, KIA,22
AG, KIA,32
BC, KIA,26
BH, KIA,30
BN, KIA,10
BT, KIA,10
BR, KIA,12
BV, KIA,30
B, KIA,228
BZ, KIA,12
CL, KIA,8
CS, KIA,9
CJ, KIA,29
CT, KIA,26
CV, KIA,7
DB, KIA,16
DJ, KIA,18
GL, KIA,17
GR, KIA,11
GJ, KIA,15
HR, KIA,10
HD, KIA,17
IL, KIA,4
IS, KIA,28
IF, KIA,43
MM, KIA,21
MH, KIA,10
MS, KIA,14
NT, KIA,16
OT, KIA,13
PH, KIA,31
SJ, KIA,14
SM, KIA,14
SB, KIA,16
SV, KIA,18
TR, KIA,4
TM, KIA,31
TL, KIA,5
VS, KIA,13
VL, KIA,15
VN, KIA,9
AB, KRONE,0
AR, KRONE,0
AG, KRONE,0
BC, KRONE,0
BH, KRONE,0
BN, KRONE,0
BT, KRONE,0
BR, KRONE,0
BV, KRONE,0
B, KRONE,0
BZ, KRONE,0
CL, KRONE,0
CS, KRONE,0
CJ, KRONE,0
CT, KRONE,0
CV, KRONE,0
DB, KRONE,1
DJ, KRONE,0
GL, KRONE,0
GR, KRONE,0
GJ, KRONE,0
HR, KRONE,0
HD, KRONE,0
IL, KRONE,0
IS, KRONE,0
IF, KRONE,0
MM, KRONE,1
MH, KRONE,0
MS, KRONE,0
NT, KRONE,0
OT, KRONE,0
PH, KRONE,0
SJ, KRONE,0
SM, KRONE,0
SB, KRONE,0
SV, KRONE,0
TR, KRONE,0
TM, KRONE,0
TL, KRONE,0
VS, KRONE,0
VL, KRONE,0
VN, KRONE,0
AB, LADA,1
AR, LADA,1
AG, LADA,0
BC, LADA,0
BH, LADA,3
BN, LADA,1
BT, LADA,0
BR, LADA,0
BV, LADA,1
B, LADA,1
BZ, LADA,0
CL, LADA,0
CS, LADA,0
CJ, LADA,4
CT, LADA,0
CV, LADA,0
DB, LADA,0
DJ, LADA,0
GL, LADA,0
GR, LADA,0
GJ, LADA,1
HR, LADA,2
HD, LADA,0
IL, LADA,0
IS, LADA,0
IF, LADA,0
MM, LADA,0
MH, LADA,0
MS, LADA,1
NT, LADA,0
OT, LADA,0
PH, LADA,0
SJ, LADA,0
SM, LADA,2
SB, LADA,0
SV, LADA,0
TR, LADA,0
TM, LADA,0
TL, LADA,0
VS, LADA,0
VL, LADA,0
VN, LADA,0
AB, LADA-VAZ,0
AR, LADA-VAZ,0
AG, LADA-VAZ,0
BC, LADA-VAZ,0
BH, LADA-VAZ,0
BN, LADA-VAZ,0
BT, LADA-VAZ,0
BR, LADA-VAZ,0
BV, LADA-VAZ,1
B, LADA-VAZ,0
BZ, LADA-VAZ,0
CL, LADA-VAZ,0
CS, LADA-VAZ,0
CJ, LADA-VAZ,1
CT, LADA-VAZ,0
CV, LADA-VAZ,0
DB, LADA-VAZ,0
DJ, LADA-VAZ,0
GL, LADA-VAZ,0
GR, LADA-VAZ,0
GJ, LADA-VAZ,0
HR, LADA-VAZ,1
HD, LADA-VAZ,0
IL, LADA-VAZ,0
IS, LADA-VAZ,0
IF, LADA-VAZ,0
MM, LADA-VAZ,0
MH, LADA-VAZ,1
MS, LADA-VAZ,0
NT, LADA-VAZ,0
OT, LADA-VAZ,0
PH, LADA-VAZ,0
SJ, LADA-VAZ,0
SM, LADA-VAZ,0
SB, LADA-VAZ,0
SV, LADA-VAZ,0
TR, LADA-VAZ,0
TM, LADA-VAZ,0
TL, LADA-VAZ,0
VS, LADA-VAZ,0
VL, LADA-VAZ,2
VN, LADA-VAZ,0
AB, LAMBORGHINI,0
AR, LAMBORGHINI,0
AG, LAMBORGHINI,0
BC, LAMBORGHINI,0
BH, LAMBORGHINI,1
BN, LAMBORGHINI,0
BT, LAMBORGHINI,0
BR, LAMBORGHINI,0
BV, LAMBORGHINI,2
B, LAMBORGHINI,1
BZ, LAMBORGHINI,0
CL, LAMBORGHINI,0
CS, LAMBORGHINI,0
CJ, LAMBORGHINI,0
CT, LAMBORGHINI,0
CV, LAMBORGHINI,0
DB, LAMBORGHINI,1
DJ, LAMBORGHINI,0
GL, LAMBORGHINI,0
GR, LAMBORGHINI,0
GJ, LAMBORGHINI,0
HR, LAMBORGHINI,0
HD, LAMBORGHINI,0
IL, LAMBORGHINI,0
IS, LAMBORGHINI,0
IF, LAMBORGHINI,1
MM, LAMBORGHINI,0
MH, LAMBORGHINI,0
MS, LAMBORGHINI,0
NT, LAMBORGHINI,0
OT, LAMBORGHINI,0
PH, LAMBORGHINI,0
SJ, LAMBORGHINI,0
SM, LAMBORGHINI,3
SB, LAMBORGHINI,0
SV, LAMBORGHINI,0
TR, LAMBORGHINI,0
TM, LAMBORGHINI,0
TL, LAMBORGHINI,0
VS, LAMBORGHINI,0
VL, LAMBORGHINI,0
VN, LAMBORGHINI,0
AB, LANCIA,0
AR, LANCIA,2
AG, LANCIA,2
BC, LANCIA,2
BH, LANCIA,2
BN, LANCIA,0
BT, LANCIA,2
BR, LANCIA,1
BV, LANCIA,2
B, LANCIA,10
BZ, LANCIA,1
CL, LANCIA,0
CS, LANCIA,0
CJ, LANCIA,2
CT, LANCIA,0
CV, LANCIA,0
DB, LANCIA,0
DJ, LANCIA,3
GL, LANCIA,3
GR, LANCIA,0
GJ, LANCIA,1
HR, LANCIA,0
HD, LANCIA,1
IL, LANCIA,0
IS, LANCIA,1
IF, LANCIA,2
MM, LANCIA,0
MH, LANCIA,0
MS, LANCIA,1
NT, LANCIA,4
OT, LANCIA,2
PH, LANCIA,0
SJ, LANCIA,1
SM, LANCIA,0
SB, LANCIA,1
SV, LANCIA,2
TR, LANCIA,1
TM, LANCIA,4
TL, LANCIA,1
VS, LANCIA,3
VL, LANCIA,1
VN, LANCIA,2
AB, LAND_ROVER,15
AR, LAND_ROVER,15
AG, LAND_ROVER,19
BC, LAND_ROVER,19
BH, LAND_ROVER,16
BN, LAND_ROVER,9
BT, LAND_ROVER,12
BR, LAND_ROVER,8
BV, LAND_ROVER,25
B, LAND_ROVER,128
BZ, LAND_ROVER,9
CL, LAND_ROVER,4
CS, LAND_ROVER,3
CJ, LAND_ROVER,32
CT, LAND_ROVER,33
CV, LAND_ROVER,2
DB, LAND_ROVER,8
DJ, LAND_ROVER,29
GL, LAND_ROVER,14
GR, LAND_ROVER,7
GJ, LAND_ROVER,15
HR, LAND_ROVER,12
HD, LAND_ROVER,11
IL, LAND_ROVER,10
IS, LAND_ROVER,25
IF, LAND_ROVER,24
MM, LAND_ROVER,33
MH, LAND_ROVER,6
MS, LAND_ROVER,16
NT, LAND_ROVER,7
OT, LAND_ROVER,14
PH, LAND_ROVER,18
SJ, LAND_ROVER,10
SM, LAND_ROVER,15
SB, LAND_ROVER,10
SV, LAND_ROVER,28
TR, LAND_ROVER,14
TM, LAND_ROVER,23
TL, LAND_ROVER,6
VS, LAND_ROVER,8
VL, LAND_ROVER,16
VN, LAND_ROVER,7
AB, LEXUS,0
AR, LEXUS,1
AG, LEXUS,2
BC, LEXUS,5
BH, LEXUS,5
BN, LEXUS,1
BT, LEXUS,2
BR, LEXUS,2
BV, LEXUS,6
B, LEXUS,40
BZ, LEXUS,0
CL, LEXUS,0
CS, LEXUS,0
CJ, LEXUS,3
CT, LEXUS,5
CV, LEXUS,1
DB, LEXUS,3
DJ, LEXUS,2
GL, LEXUS,5
GR, LEXUS,2
GJ, LEXUS,2
HR, LEXUS,3
HD, LEXUS,0
IL, LEXUS,0
IS, LEXUS,5
IF, LEXUS,3
MM, LEXUS,2
MH, LEXUS,0
MS, LEXUS,4
NT, LEXUS,7
OT, LEXUS,2
PH, LEXUS,6
SJ, LEXUS,7
SM, LEXUS,1
SB, LEXUS,7
SV, LEXUS,3
TR, LEXUS,0
TM, LEXUS,6
TL, LEXUS,1
VS, LEXUS,2
VL, LEXUS,0
VN, LEXUS,1
AB, LINCOLN,0
AR, LINCOLN,0
AG, LINCOLN,0
BC, LINCOLN,0
BH, LINCOLN,0
BN, LINCOLN,0
BT, LINCOLN,0
BR, LINCOLN,0
BV, LINCOLN,0
B, LINCOLN,0
BZ, LINCOLN,0
CL, LINCOLN,0
CS, LINCOLN,0
CJ, LINCOLN,0
CT, LINCOLN,0
CV, LINCOLN,0
DB, LINCOLN,0
DJ, LINCOLN,0
GL, LINCOLN,0
GR, LINCOLN,0
GJ, LINCOLN,0
HR, LINCOLN,0
HD, LINCOLN,0
IL, LINCOLN,0
IS, LINCOLN,0
IF, LINCOLN,0
MM, LINCOLN,0
MH, LINCOLN,0
MS, LINCOLN,0
NT, LINCOLN,0
OT, LINCOLN,0
PH, LINCOLN,1
SJ, LINCOLN,0
SM, LINCOLN,0
SB, LINCOLN,0
SV, LINCOLN,0
TR, LINCOLN,0
TM, LINCOLN,0
TL, LINCOLN,0
VS, LINCOLN,0
VL, LINCOLN,0
VN, LINCOLN,0
AB, MARUTI,0
AR, MARUTI,0
AG, MARUTI,0
BC, MARUTI,0
BH, MARUTI,0
BN, MARUTI,0
BT, MARUTI,0
BR, MARUTI,0
BV, MARUTI,0
B, MARUTI,0
BZ, MARUTI,0
CL, MARUTI,0
CS, MARUTI,0
CJ, MARUTI,0
CT, MARUTI,1
CV, MARUTI,0
DB, MARUTI,0
DJ, MARUTI,0
GL, MARUTI,0
GR, MARUTI,0
GJ, MARUTI,0
HR, MARUTI,0
HD, MARUTI,0
IL, MARUTI,0
IS, MARUTI,0
IF, MARUTI,0
MM, MARUTI,0
MH, MARUTI,0
MS, MARUTI,0
NT, MARUTI,0
OT, MARUTI,0
PH, MARUTI,0
SJ, MARUTI,0
SM, MARUTI,0
SB, MARUTI,0
SV, MARUTI,0
TR, MARUTI,0
TM, MARUTI,0
TL, MARUTI,0
VS, MARUTI,0
VL, MARUTI,0
VN, MARUTI,0
AB, MASERATI,1
AR, MASERATI,0
AG, MASERATI,0
BC, MASERATI,0
BH, MASERATI,1
BN, MASERATI,0
BT, MASERATI,0
BR, MASERATI,0
BV, MASERATI,0
B, MASERATI,14
BZ, MASERATI,1
CL, MASERATI,0
CS, MASERATI,0
CJ, MASERATI,3
CT, MASERATI,1
CV, MASERATI,0
DB, MASERATI,0
DJ, MASERATI,0
GL, MASERATI,0
GR, MASERATI,0
GJ, MASERATI,0
HR, MASERATI,0
HD, MASERATI,1
IL, MASERATI,0
IS, MASERATI,0
IF, MASERATI,1
MM, MASERATI,0
MH, MASERATI,0
MS, MASERATI,0
NT, MASERATI,0
OT, MASERATI,0
PH, MASERATI,1
SJ, MASERATI,1
SM, MASERATI,0
SB, MASERATI,1
SV, MASERATI,0
TR, MASERATI,0
TM, MASERATI,0
TL, MASERATI,0
VS, MASERATI,0
VL, MASERATI,1
VN, MASERATI,0
AB, MAZDA,18
AR, MAZDA,38
AG, MAZDA,18
BC, MAZDA,27
BH, MAZDA,32
BN, MAZDA,9
BT, MAZDA,15
BR, MAZDA,21
BV, MAZDA,35
B, MAZDA,204
BZ, MAZDA,12
CL, MAZDA,11
CS, MAZDA,13
CJ, MAZDA,57
CT, MAZDA,32
CV, MAZDA,10
DB, MAZDA,13
DJ, MAZDA,28
GL, MAZDA,23
GR, MAZDA,2
GJ, MAZDA,15
HR, MAZDA,17
HD, MAZDA,22
IL, MAZDA,8
IS, MAZDA,47
IF, MAZDA,40
MM, MAZDA,22
MH, MAZDA,12
MS, MAZDA,32
NT, MAZDA,13
OT, MAZDA,10
PH, MAZDA,35
SJ, MAZDA,22
SM, MAZDA,16
SB, MAZDA,23
SV, MAZDA,32
TR, MAZDA,7
TM, MAZDA,48
TL, MAZDA,4
VS, MAZDA,15
VL, MAZDA,11
VN, MAZDA,11
AB, MCC,0
AR, MCC,0
AG, MCC,0
BC, MCC,0
BH, MCC,0
BN, MCC,0
BT, MCC,1
BR, MCC,0
BV, MCC,0
B, MCC,2
BZ, MCC,0
CL, MCC,0
CS, MCC,0
CJ, MCC,1
CT, MCC,0
CV, MCC,0
DB, MCC,0
DJ, MCC,0
GL, MCC,0
GR, MCC,0
GJ, MCC,1
HR, MCC,0
HD, MCC,0
IL, MCC,0
IS, MCC,0
IF, MCC,1
MM, MCC,1
MH, MCC,1
MS, MCC,0
NT, MCC,0
OT, MCC,0
PH, MCC,1
SJ, MCC,1
SM, MCC,0
SB, MCC,1
SV, MCC,0
TR, MCC,0
TM, MCC,2
TL, MCC,0
VS, MCC,0
VL, MCC,1
VN, MCC,1
AB, MEILLER-KIPPER,0
AR, MEILLER-KIPPER,0
AG, MEILLER-KIPPER,0
BC, MEILLER-KIPPER,0
BH, MEILLER-KIPPER,0
BN, MEILLER-KIPPER,0
BT, MEILLER-KIPPER,0
BR, MEILLER-KIPPER,0
BV, MEILLER-KIPPER,0
B, MEILLER-KIPPER,0
BZ, MEILLER-KIPPER,0
CL, MEILLER-KIPPER,0
CS, MEILLER-KIPPER,0
CJ, MEILLER-KIPPER,0
CT, MEILLER-KIPPER,1
CV, MEILLER-KIPPER,0
DB, MEILLER-KIPPER,0
DJ, MEILLER-KIPPER,0
GL, MEILLER-KIPPER,0
GR, MEILLER-KIPPER,0
GJ, MEILLER-KIPPER,0
HR, MEILLER-KIPPER,0
HD, MEILLER-KIPPER,0
IL, MEILLER-KIPPER,0
IS, MEILLER-KIPPER,0
IF, MEILLER-KIPPER,0
MM, MEILLER-KIPPER,0
MH, MEILLER-KIPPER,0
MS, MEILLER-KIPPER,0
NT, MEILLER-KIPPER,0
OT, MEILLER-KIPPER,0
PH, MEILLER-KIPPER,0
SJ, MEILLER-KIPPER,0
SM, MEILLER-KIPPER,0
SB, MEILLER-KIPPER,0
SV, MEILLER-KIPPER,0
TR, MEILLER-KIPPER,0
TM, MEILLER-KIPPER,0
TL, MEILLER-KIPPER,0
VS, MEILLER-KIPPER,0
VL, MEILLER-KIPPER,0
VN, MEILLER-KIPPER,0
AB, MERCEDES_BENZ,104
AR, MERCEDES_BENZ,171
AG, MERCEDES_BENZ,112
BC, MERCEDES_BENZ,90
BH, MERCEDES_BENZ,155
BN, MERCEDES_BENZ,76
BT, MERCEDES_BENZ,69
BR, MERCEDES_BENZ,57
BV, MERCEDES_BENZ,116
B, MERCEDES_BENZ,901
BZ, MERCEDES_BENZ,61
CL, MERCEDES_BENZ,28
CS, MERCEDES_BENZ,51
CJ, MERCEDES_BENZ,155
CT, MERCEDES_BENZ,205
CV, MERCEDES_BENZ,21
DB, MERCEDES_BENZ,63
DJ, MERCEDES_BENZ,106
GL, MERCEDES_BENZ,113
GR, MERCEDES_BENZ,51
GJ, MERCEDES_BENZ,49
HR, MERCEDES_BENZ,32
HD, MERCEDES_BENZ,70
IL, MERCEDES_BENZ,34
IS, MERCEDES_BENZ,120
IF, MERCEDES_BENZ,173
MM, MERCEDES_BENZ,124
MH, MERCEDES_BENZ,48
MS, MERCEDES_BENZ,115
NT, MERCEDES_BENZ,82
OT, MERCEDES_BENZ,47
PH, MERCEDES_BENZ,152
SJ, MERCEDES_BENZ,116
SM, MERCEDES_BENZ,94
SB, MERCEDES_BENZ,117
SV, MERCEDES_BENZ,157
TR, MERCEDES_BENZ,45
TM, MERCEDES_BENZ,164
TL, MERCEDES_BENZ,37
VS, MERCEDES_BENZ,66
VL, MERCEDES_BENZ,63
VN, MERCEDES_BENZ,70
AB, MG,0
AR, MG,0
AG, MG,0
BC, MG,0
BH, MG,1
BN, MG,0
BT, MG,0
BR, MG,0
BV, MG,0
B, MG,0
BZ, MG,0
CL, MG,0
CS, MG,0
CJ, MG,0
CT, MG,0
CV, MG,0
DB, MG,0
DJ, MG,0
GL, MG,0
GR, MG,0
GJ, MG,0
HR, MG,0
HD, MG,0
IL, MG,0
IS, MG,0
IF, MG,0
MM, MG,0
MH, MG,0
MS, MG,0
NT, MG,0
OT, MG,0
PH, MG,1
SJ, MG,0
SM, MG,0
SB, MG,0
SV, MG,0
TR, MG,0
TM, MG,0
TL, MG,0
VS, MG,0
VL, MG,0
VN, MG,0
AB, MICRO_COMPACT_CAR,0
AR, MICRO_COMPACT_CAR,0
AG, MICRO_COMPACT_CAR,0
BC, MICRO_COMPACT_CAR,0
BH, MICRO_COMPACT_CAR,0
BN, MICRO_COMPACT_CAR,0
BT, MICRO_COMPACT_CAR,0
BR, MICRO_COMPACT_CAR,0
BV, MICRO_COMPACT_CAR,0
B, MICRO_COMPACT_CAR,1
BZ, MICRO_COMPACT_CAR,0
CL, MICRO_COMPACT_CAR,0
CS, MICRO_COMPACT_CAR,0
CJ, MICRO_COMPACT_CAR,0
CT, MICRO_COMPACT_CAR,0
CV, MICRO_COMPACT_CAR,0
DB, MICRO_COMPACT_CAR,0
DJ, MICRO_COMPACT_CAR,0
GL, MICRO_COMPACT_CAR,0
GR, MICRO_COMPACT_CAR,0
GJ, MICRO_COMPACT_CAR,0
HR, MICRO_COMPACT_CAR,0
HD, MICRO_COMPACT_CAR,0
IL, MICRO_COMPACT_CAR,0
IS, MICRO_COMPACT_CAR,0
IF, MICRO_COMPACT_CAR,0
MM, MICRO_COMPACT_CAR,0
MH, MICRO_COMPACT_CAR,0
MS, MICRO_COMPACT_CAR,0
NT, MICRO_COMPACT_CAR,0
OT, MICRO_COMPACT_CAR,0
PH, MICRO_COMPACT_CAR,0
SJ, MICRO_COMPACT_CAR,0
SM, MICRO_COMPACT_CAR,0
SB, MICRO_COMPACT_CAR,0
SV, MICRO_COMPACT_CAR,0
TR, MICRO_COMPACT_CAR,0
TM, MICRO_COMPACT_CAR,0
TL, MICRO_COMPACT_CAR,0
VS, MICRO_COMPACT_CAR,0
VL, MICRO_COMPACT_CAR,0
VN, MICRO_COMPACT_CAR,0
AB, MINI,4
AR, MINI,1
AG, MINI,10
BC, MINI,2
BH, MINI,11
BN, MINI,5
BT, MINI,4
BR, MINI,1
BV, MINI,9
B, MINI,83
BZ, MINI,2
CL, MINI,2
CS, MINI,5
CJ, MINI,6
CT, MINI,12
CV, MINI,0
DB, MINI,7
DJ, MINI,12
GL, MINI,0
GR, MINI,3
GJ, MINI,4
HR, MINI,1
HD, MINI,3
IL, MINI,1
IS, MINI,8
IF, MINI,15
MM, MINI,6
MH, MINI,3
MS, MINI,5
NT, MINI,4
OT, MINI,4
PH, MINI,12
SJ, MINI,5
SM, MINI,4
SB, MINI,5
SV, MINI,5
TR, MINI,3
TM, MINI,10
TL, MINI,1
VS, MINI,1
VL, MINI,5
VN, MINI,3
AB, MITSUBISHI,17
AR, MITSUBISHI,12
AG, MITSUBISHI,18
BC, MITSUBISHI,19
BH, MITSUBISHI,22
BN, MITSUBISHI,12
BT, MITSUBISHI,5
BR, MITSUBISHI,4
